Company Name,Revenue,Margin,Orders,Units,Recency
Customer6232,714,284,1,1,832
Customer6233,7691,1416,1,12,864
Customer6234,5459,726,6,11,2185
Customer6235,27184,9803,17,22,2731
Customer6236,6980,2902,2,3,1449
Customer6237,8333,2071,4,7,2097
Customer6238,1041,331,1,1,794
Customer6239,7796,2858,3,6,2190
Customer624,3210,845,1,2,1000
Customer6240,9944,3366,2,9,1426
Customer6241,904,519,1,1,830
Customer6242,967,352,1,1,857
Customer6243,6355,1305,3,5,833
Customer6244,24548,8839,12,22,2763
Customer6245,4296,2194,2,2,1419
Customer6246,1362,206,1,1,824
Customer6247,6754,424,2,8,809
Customer6248,1264,222,1,1,817
Customer6249,3277,992,3,3,2255
Customer625,996,356,1,1,1035
Customer6250,1673,424,1,1,785
Customer6251,973,312,1,1,840
Customer6252,973,312,1,1,841
Customer6253,17205,1949,2,60,1325
Customer6254,7741,1571,4,7,2181
Customer6255,1805,300,1,1,817
Customer6256,1891,676,1,1,854
Customer6257,839,24,1,1,814
Customer6258,10161,1916,3,7,1355
Customer6259,1313,421,1,2,812
Customer626,805,77,1,2,1015
Customer6260,5206,638,2,10,1558
Customer6261,817,180,1,1,798
Customer6262,148258,45978,76,120,13002
Customer6263,3536,0,1,4,781
Customer6264,2100,359,2,2,1521
Customer6265,39377,3578,2,40,1341
Customer6266,4045,1112,3,3,2221
Customer6267,2568,0,1,2,782
Customer6268,1521,189,1,3,866
Customer6269,1041,128,1,1,806
Customer627,32552,8274,8,19,3184
Customer6270,487,148,1,2,790
Customer6271,1568,143,1,1,812
Customer6272,1284,326,1,1,859
Customer6273,30529,6196,7,15,2749
Customer6274,632,205,1,1,825
Customer6275,3035,568,5,5,1995
Customer6276,1478,73,2,3,1495
Customer6277,714,72,1,1,819
Customer6278,1508,273,1,4,811
Customer6279,570,90,1,1,812
Customer628,9167,1387,10,16,4781
Customer6280,1213,451,1,1,829
Customer6281,1702,379,1,1,860
Customer6282,29960,8396,9,22,2729
Customer6283,9888,3695,6,7,2108
Customer6284,5165,757,6,7,2037
Customer6285,1649,428,1,1,798
Customer6286,4482,1199,3,5,2091
Customer6287,980,466,1,1,783
Customer6288,1305,437,1,1,809
Customer6289,483,46,1,1,810
Customer629,1968,496,2,3,1876
Customer6290,11188,1196,9,18,2722
Customer6291,6124,659,1,8,791
Customer6292,12466,2697,3,19,1399
Customer6293,8940,278,2,8,808
Customer6294,15666,5178,2,20,831
Customer6295,1858,413,2,2,1610
Customer6296,1188,486,1,1,829
Customer6297,752,318,1,1,837
Customer6298,707,263,1,1,868
Customer6299,1495,511,1,1,864
Customer63,133026,38243,7,85,3690
Customer630,708,33,1,1,1044
Customer6300,1466,707,1,1,790
Customer6301,708,2,1,1,865
Customer6302,6548,1274,1,6,798
Customer6303,751,89,1,1,846
Customer6304,5180,0,1,2,777
Customer6305,3471,441,1,1,823
Customer6306,1531,361,1,3,796
Customer6307,1106,332,1,1,830
Customer6308,12423,5336,5,6,1485
Customer6309,7909,1393,4,5,1427
Customer631,1831,354,1,1,977
Customer6310,1220,195,1,1,854
Customer6311,2044,940,1,4,803
Customer6312,1185,459,1,1,848
Customer6313,2985,1048,1,2,801
Customer6314,690,140,1,2,859
Customer6315,708,171,1,1,851
Customer6316,21935,7284,18,30,2771
Customer6317,531,29,1,1,808
Customer6318,836,129,1,1,844
Customer6319,1829,600,1,1,850
Customer632,863,97,1,1,991
Customer6320,25739,5943,3,12,1550
Customer6321,899,279,1,1,846
Customer6322,1418,35,1,1,812
Customer6323,15120,2608,11,21,1966
Customer6324,3710,170,3,5,2035
Customer6325,1264,414,1,1,859
Customer6326,63883,8637,1,60,796
Customer6327,5879,405,7,10,814
Customer6328,944,35,1,2,844
Customer6329,2178,604,1,2,861
Customer633,762,92,1,1,998
Customer6330,7028,2036,2,5,1433
Customer6331,1489,241,1,2,838
Customer6332,7074,1831,4,7,1517
Customer6333,17814,5177,11,12,2825
Customer6334,2361,353,1,2,796
Customer6335,6212,2358,3,3,1468
Customer6336,5053,907,1,3,831
Customer6337,44593,6245,14,41,2048
Customer6338,1702,379,1,1,866
Customer6339,13795,3056,5,8,2764
Customer634,2437,451,1,1,1006
Customer6340,5898,1539,4,7,1555
Customer6341,636,72,1,1,827
Customer6342,5900,1445,2,6,1532
Customer6343,1309,170,2,2,1546
Customer6344,572,79,1,1,811
Customer6345,3677,1202,2,7,1445
Customer6346,1366,673,1,1,832
Customer6347,1338,0,1,1,783
Customer6348,1782,674,2,2,1471
Customer6349,3995,1391,1,4,795
Customer635,847,0,1,2,963
Customer6350,5196,469,3,8,1423
Customer6351,1234,162,2,2,1696
Customer6352,1657,260,2,2,1545
Customer6353,944,240,1,1,803
Customer6354,1113,191,1,2,812
Customer6355,1922,361,2,2,822
Customer6356,1106,328,1,1,794
Customer6357,1910,264,1,2,831
Customer6358,588,49,1,1,850
Customer6359,449,27,1,1,816
Customer636,1776,312,1,1,995
Customer6360,6547,790,1,12,809
Customer6361,1883,732,1,1,839
Customer6362,2938,626,1,2,837
Customer6363,4023,77,1,7,783
Customer6364,1500,17,1,1,843
Customer6365,15000,1398,1,15,818
Customer6366,76998,24983,3,63,2246
Customer6367,13599,2655,1,16,797
Customer6368,1144,36,1,1,808
Customer6369,2502,702,2,2,1567
Customer637,6767,76,3,5,1476
Customer6370,1691,563,1,1,782
Customer6371,1076,0,1,1,788
Customer6372,3217,0,1,1,781
Customer6373,3873,302,4,7,2210
Customer6374,1831,316,1,1,840
Customer6375,8992,3399,5,7,2711
Customer6376,940,0,1,3,777
Customer6377,2040,582,2,3,1430
Customer6378,3307,947,4,4,1540
Customer6379,743,145,1,1,784
Customer638,1405,370,1,1,990
Customer6380,2553,407,3,3,1542
Customer6381,545,85,1,1,866
Customer6382,2114,773,1,1,843
Customer6383,1442,664,1,1,818
Customer6384,19564,6794,1,14,865
Customer6385,18513,6388,13,24,2758
Customer6386,4742,2060,2,2,1471
Customer6387,12751,2027,3,10,1491
Customer6388,768,115,1,2,803
Customer6389,1095,348,1,1,822
Customer639,3328,1497,2,2,1037
Customer6390,1612,621,1,1,838
Customer6391,5206,1490,3,6,2035
Customer6392,2070,709,2,3,1489
Customer6393,9479,1516,6,6,1957
Customer6394,3170,546,1,9,840
Customer6395,9059,2316,7,8,2240
Customer6396,5368,1103,7,8,2240
Customer6397,2915,1021,1,4,803
Customer6398,21830,9173,8,17,2166
Customer6399,6432,1200,5,6,2169
Customer64,27762,12754,5,18,2414
Customer640,1856,843,1,1,969
Customer6400,489,172,1,1,843
Customer6401,1757,531,2,2,1366
Customer6402,2819,337,3,3,1517
Customer6403,828,335,1,1,796
Customer6404,243,102,1,1,810
Customer6405,1945,368,3,3,842
Customer6406,2552,1037,1,1,788
Customer6407,65590,16573,25,68,1518
Customer6408,1493,206,1,2,846
Customer6409,18367,6288,2,12,861
Customer641,869,123,1,1,1007
Customer6410,3926,665,2,5,1491
Customer6411,635,226,1,1,826
Customer6412,5376,1860,4,5,2085
Customer6413,1127,235,2,4,1354
Customer6414,15583,4250,2,20,1367
Customer6415,332,29,1,1,802
Customer6416,879,218,1,1,795
Customer6417,3059,499,3,6,1409
Customer6418,2528,538,2,5,808
Customer6419,1373,534,1,1,826
Customer642,35584,12078,6,17,2436
Customer6420,650,35,1,1,837
Customer6421,92428,24227,27,70,2741
Customer6422,7425,2329,1,6,853
Customer6423,82916,20832,46,103,2715
Customer6424,8956,1939,3,6,1585
Customer6425,540,17,1,1,819
Customer6426,1581,137,1,2,802
Customer6427,1929,606,1,1,850
Customer6428,1457,405,2,2,1525
Customer6429,873,242,1,1,805
Customer643,179050,51240,7,108,2336
Customer6430,1074,367,1,1,854
Customer6431,17510,4142,1,25,857
Customer6432,662,28,2,2,1605
Customer6433,378,57,1,1,809
Customer6434,2699,374,3,3,1389
Customer6435,314,43,1,1,796
Customer6436,11694,3796,12,15,2773
Customer6437,4045,764,3,4,1505
Customer6438,1407,327,1,1,823
Customer6439,14854,5222,2,13,824
Customer644,3970,1172,1,2,997
Customer6440,39816,4993,3,46,827
Customer6441,9022,1444,4,15,2113
Customer6442,1552,393,1,1,845
Customer6443,2185,420,1,2,846
Customer6444,1450,497,1,1,812
Customer6445,1607,311,1,2,847
Customer6446,5949,2599,1,4,854
Customer6447,1113,228,2,2,821
Customer6448,5548,1755,3,3,844
Customer6449,5061,1657,2,4,807
Customer645,1323,254,1,1,980
Customer6450,31586,9607,6,21,1578
Customer6451,1163,43,1,1,826
Customer6452,4131,504,1,4,858
Customer6453,2150,226,2,2,1448
Customer6454,1583,445,1,1,845
Customer6455,17602,1312,7,26,2016
Customer6456,1261,375,1,1,840
Customer6457,5557,1385,2,3,1596
Customer6458,25690,7232,9,44,2778
Customer6459,660,6,1,1,868
Customer646,2037,19,1,3,972
Customer6460,14395,3335,1,15,857
Customer6461,1241,334,1,1,818
Customer6462,50429,9586,12,37,2743
Customer6463,1983,653,1,1,816
Customer6464,6432,752,1,7,865
Customer6465,603,6,1,1,865
Customer6466,1152,344,1,1,844
Customer6467,2483,452,1,1,781
Customer6468,402,77,1,1,839
Customer6469,1248,440,1,1,815
Customer647,775,270,1,1,998
Customer6470,2428,72,1,3,851
Customer6471,1202,416,1,1,838
Customer6472,4843,395,8,9,2717
Customer6473,1808,204,1,1,814
Customer6474,3551,296,1,6,831
Customer6475,700,9,1,1,810
Customer6476,6241,835,8,8,2158
Customer6477,1667,243,1,1,812
Customer6478,1268,499,1,1,865
Customer6479,55416,14811,11,57,2193
Customer648,8490,2837,5,8,3136
Customer6480,5672,1305,4,6,1358
Customer6481,1568,303,1,1,812
Customer6482,1808,239,1,1,806
Customer6483,5345,977,3,4,1515
Customer6484,894,29,1,1,791
Customer6485,650,22,1,1,799
Customer6486,107345,18587,28,70,2736
Customer6487,6824,1375,1,8,855
Customer6488,3912,862,2,4,1522
Customer6489,9099,1394,14,16,2777
Customer649,1533,284,1,1,1005
Customer6490,46704,18851,1,22,853
Customer6491,933,180,1,1,844
Customer6492,2655,503,1,1,838
Customer6493,4407,751,5,9,2254
Customer6494,29959,10165,4,16,2770
Customer6495,3260,1200,1,2,795
Customer6496,564,10,1,1,830
Customer6497,810,138,1,1,826
Customer6498,28611,9890,3,30,1623
Customer6499,1902,707,1,1,794
Customer65,54281,3707,11,122,4686
Customer650,2784,654,5,5,3827
Customer6500,1702,219,1,1,812
Customer6501,13411,2368,4,13,2753
Customer6502,3157,627,2,3,1552
Customer6503,11543,1569,10,11,1578
Customer6504,2992,476,2,7,1588
Customer6505,3898,660,3,5,1524
Customer6506,18284,6314,2,12,1388
Customer6507,1430,444,2,2,1461
Customer6508,5457,641,3,6,801
Customer6509,14335,823,11,24,2738
Customer651,2192,208,2,3,1870
Customer6510,11653,3534,2,8,1643
Customer6511,22579,5158,9,17,2707
Customer6512,51891,9651,15,44,2759
Customer6513,10246,2357,6,10,2018
Customer6514,8662,2540,2,6,1375
Customer6515,3812,1088,1,2,786
Customer6516,3369,226,2,2,1417
Customer6517,2864,854,2,2,1451
Customer6518,585,31,1,1,854
Customer6519,3242,1004,3,6,1515
Customer652,1522,404,1,1,982
Customer6520,1210,462,1,2,864
Customer6521,10063,566,4,14,1880
Customer6522,37898,11133,2,35,1561
Customer6523,28456,3042,3,36,1401
Customer6524,2913,1245,1,3,786
Customer6525,2240,719,1,1,790
Customer6526,9122,1717,4,5,1568
Customer6527,1406,41,1,1,858
Customer6528,2513,594,1,3,803
Customer6529,5647,2061,3,4,2068
Customer653,3599,0,1,2,964
Customer6530,1453,482,1,1,815
Customer6531,6831,1558,2,9,860
Customer6532,1424,17,1,2,817
Customer6533,1493,499,1,1,852
Customer6534,1092,384,1,1,810
Customer6535,800,35,1,2,805
Customer6536,32640,10842,1,21,837
Customer6537,8042,784,2,12,1543
Customer6538,2063,208,1,2,798
Customer6539,47122,8255,2,35,796
Customer654,42132,11871,21,59,4678
Customer6540,1865,0,1,1,788
Customer6541,2033,372,1,2,796
Customer6542,1572,366,2,2,1326
Customer6543,754,0,1,1,780
Customer6544,1987,464,1,2,801
Customer6545,7744,1937,5,5,818
Customer6546,1925,800,2,2,1404
Customer6547,1841,123,1,1,798
Customer6548,1406,402,1,1,790
Customer6549,18439,5989,10,15,2642
Customer655,2768,410,1,4,1007
Customer6550,725,136,1,1,783
Customer6551,4243,928,2,3,1629
Customer6552,14305,3347,3,15,1541
Customer6553,2022,593,1,2,803
Customer6554,1745,444,1,1,791
Customer6555,1516,196,1,1,826
Customer6556,1754,210,1,1,782
Customer6557,1838,515,1,1,840
Customer6558,4674,2073,1,2,844
Customer6559,700,0,1,1,781
Customer656,1078,184,1,1,1001
Customer6560,1280,11,1,1,797
Customer6561,8189,3229,3,8,1503
Customer6562,2986,232,2,6,1442
Customer6563,707,235,1,1,796
Customer6564,1155,385,1,1,830
Customer6565,1430,449,1,1,840
Customer6566,1500,20,1,1,847
Customer6567,2364,876,2,2,1424
Customer6568,1409,197,1,1,785
Customer6569,1592,438,1,1,812
Customer657,699,255,1,1,1049
Customer6570,830,39,1,1,816
Customer6571,16206,1910,5,17,2130
Customer6572,60028,7295,13,78,1544
Customer6573,2412,456,1,2,796
Customer6574,574,17,1,1,818
Customer6575,6861,1221,3,7,2183
Customer6576,989,283,1,1,795
Customer6577,54459,24532,2,50,791
Customer6578,3877,1298,1,2,853
Customer6579,11581,3694,4,9,2788
Customer658,1144,330,1,1,972
Customer6580,1645,355,1,1,792
Customer6581,1518,510,1,1,854
Customer6582,2712,446,1,1,790
Customer6583,31139,10403,3,18,2250
Customer6584,6934,1770,6,6,2723
Customer6585,30187,7679,11,24,2749
Customer6586,1702,200,1,1,817
Customer6587,5309,1641,2,2,1419
Customer6588,5010,358,1,8,812
Customer6589,6011,1229,2,5,1483
Customer659,2711,478,1,3,1026
Customer6590,5941,789,1,3,837
Customer6591,2474,414,1,1,831
Customer6592,44402,10396,6,47,2038
Customer6593,1952,271,1,2,797
Customer6594,37728,7139,1,7,817
Customer6595,446,92,1,1,780
Customer6596,597,53,1,1,836
Customer6597,1709,989,1,1,857
Customer6598,21176,3699,5,10,812
Customer6599,1472,251,1,1,805
Customer66,998,300,1,1,985
Customer660,12755,619,14,19,4077
Customer6600,6723,2281,3,4,1515
Customer6601,1405,26,1,1,800
Customer6602,4184,620,2,2,1497
Customer6603,18484,4905,7,11,2763
Customer6604,720,56,1,1,791
Customer6605,674,111,1,1,848
Customer6606,1139,227,1,2,852
Customer6607,1235,488,1,1,847
Customer6608,70814,28304,8,52,1443
Customer6609,439,0,1,1,783
Customer661,1337,374,2,2,1661
Customer6610,491,174,1,1,795
Customer6611,2363,1059,1,1,822
Customer6612,14928,3168,6,18,1348
Customer6613,12459,5481,2,11,800
Customer6614,810,291,1,1,830
Customer6615,700,30,1,1,812
Customer6616,982,399,2,2,811
Customer6617,642,251,1,1,854
Customer6618,950,204,1,1,853
Customer6619,1328,492,1,1,796
Customer662,2562,945,2,5,1843
Customer6620,4990,1105,5,7,3071
Customer6621,3911,1024,3,3,1503
Customer6622,13263,3942,7,8,3025
Customer6623,2577,931,1,1,832
Customer6624,24359,9397,9,28,2033
Customer6625,5310,44,2,8,801
Customer6626,1044,0,1,1,782
Customer6627,571,98,1,1,841
Customer6628,5048,1334,3,4,817
Customer6629,13320,3901,6,9,2684
Customer663,1175,0,1,1,969
Customer6630,13807,3092,3,6,1377
Customer6631,1563,575,1,2,852
Customer6632,18513,2814,6,23,1384
Customer6633,2619,246,1,2,795
Customer6634,549,69,1,1,825
Customer6635,1480,0,1,1,787
Customer6636,8654,3362,2,6,793
Customer6637,4141,1162,3,4,1494
Customer6638,654,0,1,1,781
Customer6639,6038,519,4,13,1510
Customer664,19288,6829,12,24,4036
Customer6640,1472,193,1,3,852
Customer6641,34397,10996,6,22,2766
Customer6642,606,186,1,1,833
Customer6643,2133,640,1,1,851
Customer6644,1231,388,1,1,822
Customer6645,1742,495,1,1,836
Customer6646,7023,1833,2,4,1444
Customer6647,1431,488,1,1,825
Customer6648,6042,2233,1,4,808
Customer6649,569,9,1,1,812
Customer665,2688,443,2,2,1680
Customer6650,6540,2654,2,3,811
Customer6651,312,26,1,1,843
Customer6652,856,120,1,1,858
Customer6653,1299,1299,1,1,864
Customer6654,31818,1676,14,23,2730
Customer6655,1739,357,1,1,833
Customer6656,3400,433,1,2,812
Customer6657,1465,543,1,1,846
Customer6658,1893,13,1,2,788
Customer6659,5778,884,3,5,2178
Customer666,4540,317,4,10,1952
Customer6660,407,61,1,1,801
Customer6661,21267,6125,6,15,1533
Customer6662,24339,8239,12,20,3482
Customer6663,1012,146,1,2,822
Customer6664,980,43,1,3,817
Customer6665,777,270,1,1,854
Customer6666,1501,216,1,2,810
Customer6667,425,111,1,1,797
Customer6668,448,38,1,1,868
Customer6669,2541,264,4,4,2092
Customer667,552,0,1,1,964
Customer6670,2540,464,2,4,824
Customer6671,1803,861,1,1,796
Customer6672,1453,204,1,1,819
Customer6673,736,167,1,1,815
Customer6674,7659,1432,4,5,2190
Customer6675,5481,1265,5,6,2049
Customer6676,6310,1031,3,4,1391
Customer6677,6272,1744,5,5,2760
Customer6678,1258,70,1,2,812
Customer6679,1605,390,1,1,840
Customer668,307,37,1,1,1042
Customer6680,2627,650,2,2,1393
Customer6681,1787,529,1,2,840
Customer6682,10626,1247,2,4,1549
Customer6683,3654,1581,1,1,852
Customer6684,2078,43,1,1,803
Customer6685,1478,319,1,2,853
Customer6686,49261,17688,5,29,2866
Customer6687,5968,1207,4,4,2026
Customer6688,5624,1092,1,2,788
Customer6689,4127,1189,2,3,855
Customer669,2987,1423,1,3,1044
Customer6690,21519,6164,2,10,1487
Customer6691,2012,794,1,1,855
Customer6692,5611,1118,1,1,838
Customer6693,2273,770,1,2,866
Customer6694,770,294,1,1,797
Customer6695,18562,1368,2,18,1376
Customer6696,1434,544,1,2,850
Customer6697,1255,309,2,3,1536
Customer6698,1455,560,1,1,789
Customer6699,2184,706,2,2,1450
Customer67,3518,0,2,2,970
Customer670,14465,4768,3,8,1019
Customer6700,11412,3569,2,13,817
Customer6701,2262,0,1,1,777
Customer6702,2140,942,1,1,815
Customer6703,6546,2535,3,5,1992
Customer6704,1264,403,2,2,865
Customer6705,3001,570,1,3,824
Customer6706,9701,661,2,7,1566
Customer6707,4854,422,1,2,818
Customer6708,4065,1126,1,4,866
Customer6709,1264,208,1,1,790
Customer671,777,236,1,1,977
Customer6710,2026,399,1,1,844
Customer6711,1039,174,1,1,830
Customer6712,643,33,1,1,850
Customer6713,2948,404,4,4,1353
Customer6714,7520,1822,2,4,1353
Customer6715,7226,1731,4,4,2026
Customer6716,9930,2262,2,7,860
Customer6717,3205,533,1,3,794
Customer6718,848,136,1,1,818
Customer6719,3777,1113,4,5,2134
Customer672,2036,231,3,3,2480
Customer6720,593,230,1,1,844
Customer6721,1713,395,1,1,809
Customer6722,1725,338,3,3,1391
Customer6723,521,77,1,1,840
Customer6724,4621,2000,1,2,818
Customer6725,2492,628,1,1,833
Customer6726,799,267,1,1,811
Customer6727,3633,1391,4,5,2176
Customer6728,5251,1347,4,6,2402
Customer6729,627,138,1,1,818
Customer673,342,39,1,1,1011
Customer6730,3121,297,5,6,2799
Customer6731,6217,1691,4,4,2009
Customer6732,315,50,1,1,807
Customer6733,2018,106,2,4,1557
Customer6734,24043,8612,5,21,2174
Customer6735,9442,1244,4,14,2015
Customer6736,4026,747,3,5,829
Customer6737,2936,723,1,2,848
Customer6738,11547,4298,6,10,2814
Customer6739,1257,251,1,2,810
Customer674,5218,1394,4,4,3194
Customer6740,6770,811,3,9,2011
Customer6741,3952,1418,3,3,814
Customer6742,1393,325,1,1,844
Customer6743,18052,3545,8,22,1978
Customer6744,708,149,1,1,846
Customer6745,430,155,1,1,804
Customer6746,1094,91,2,2,1460
Customer6747,864,282,1,1,843
Customer6748,2216,830,2,2,860
Customer6749,2425,605,3,3,1350
Customer675,15565,4783,7,12,3780
Customer6750,9576,3158,4,8,2206
Customer6751,7377,1657,5,5,3562
Customer6752,13724,2846,5,21,2243
Customer6753,33348,9405,3,34,2204
Customer6754,491,49,1,1,868
Customer6755,1235,467,1,1,803
Customer6756,1498,219,1,1,817
Customer6757,3512,973,1,2,796
Customer6758,3160,1128,1,4,857
Customer6759,698,203,1,1,819
Customer676,2674,104,1,3,1013
Customer6760,8669,3258,4,8,2001
Customer6761,4527,737,3,7,1472
Customer6762,2552,773,1,1,804
Customer6763,6005,1614,1,6,854
Customer6764,2249,0,1,1,784
Customer6765,752,28,1,1,808
Customer6766,3023,534,1,2,837
Customer6767,3174,1116,1,2,858
Customer6768,6745,716,2,7,1543
Customer6769,22258,7588,4,15,1490
Customer677,7159,1778,4,5,2245
Customer6770,1317,450,1,1,847
Customer6771,3998,941,2,2,821
Customer6772,1573,441,2,2,1563
Customer6773,1912,648,1,1,840
Customer6774,6712,2224,5,8,2180
Customer6775,661,210,1,1,846
Customer6776,19645,5273,11,17,2741
Customer6777,39546,6041,24,40,3489
Customer6778,6637,1715,5,6,2062
Customer6779,628,123,1,1,817
Customer678,97835,33769,12,87,4686
Customer6780,555,32,1,1,793
Customer6781,600,22,1,1,868
Customer6782,764,78,1,2,859
Customer6783,2128,644,2,2,1509
Customer6784,8439,2694,5,10,1609
Customer6785,655,164,1,1,794
Customer6786,1246,567,1,1,802
Customer6787,10132,1889,6,15,1544
Customer6788,816,41,2,3,853
Customer6789,465,58,1,1,850
Customer679,3179,0,1,2,969
